,khach_cmt,rating,shop_phan_hoi
216,"Mặc hơi chặt, t.phải mặc lên size nữa....v jj whwiw e wiw hw e ehwnw w wh wwk wwhw  wnwg ",3,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop.
217,Màu áo vàng sáng sủa đúng mẫu nhưng chất liệu vải thì bt mình nghĩ ko dc mát cho lắm.,3,"Chào chị, cảm ơn chị đã đặt mua hàng của shop. Nếu sản phẩm chị đặt mua chưa ưng ý, xin chị vui lòng nhắn tin cho shop để shop có thể hỗ trợ chị tốt hơn. chúc chị có trải nghiệm mua sắm tuyệt vời trên shopee"
218,Nhìn ảnh thì cả bộ đến lúc hàng về chỉ mỗi áo. Shop viết cũng rất mập mờ. Hàng chất lượng không đến nỗi mỗi tội mặc áo không có quần. Bó tay,3,"Chào chị, cảm ơn chị đã đặt mua hàng của shop. Nếu sản phẩm chị đặt mua chưa ưng ý, xin chị vui lòng nhắn tin cho shop để shop có thể hỗ trợ chị tốt hơn. Chúc chị có trải nghiệm mua sắm tuyệt vời trên shopee"
219,,3,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop!
220,,3,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop!
221,,3,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop.
222,,3,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop.
223,,3,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop.
224,Cũng ok,2,Miss Meow cảm ơn quý khách đã tin tưởng và sử dụng sản phẩm của shop. Chúc quý khách có những trải nghiệm mua sắm tuyệt vời khi mua hàng của shop.
225,Chất lượng không giống như hình ,2, Chào chị. Cảm ơn chị đã mua hàng của shop. Shop rất tiếc vì sản phẩm chưa làm chị hài lòng. Shop sẽ cố gắng hơn nữa cải thiện mẫu mã và chất lượng để làm làm hài lòng tất cả khách hàng. Rất mong chị tiếp tục mua hàng Việt Nam. Chúc chị có những trải nghiệm mua sắm tuyệt vời trên shopee. 
226,Sản phẩm chất mỏng nhưng nóng k đẹp,2,Chào chị. Cảm ơn chị đã mua hàng của shop. Shop rất tiếc vì sản phẩm chưa làm chị hài lòng. Shop sẽ cố gắng hơn nữa cải thiện mẫu mã và chất lượng để làm làm hài lòng tất cả khách hàng. Rất mong chị tiếp tục mua hàng Việt Nam.  Chúc chị có những trải nghiệm mua sắm tuyệt vời trên shopee.
227,"Áo nhỏ, size cho bé 23 -28 kg mà 24 kg mặc không vừa",1,
228,"Sản phẩm quá tệ so với giá, vải mỏng. Dòng chữ để bán thì là quần áo mà chỉ có áo thôi. Shop bán hàng mập mờ quá.",1,"Cảm ơn chị đã mua hàng của shop, sản phẩm chị đặt mua là áo tshirt bé trai shop đã giao đúng. Chắc có thể lúc đặt mua chị đã nhần lẫn sang sản phẩm bộ bé trai. Chúc chị có trải nghiệm mua sắm tuyệt vời trên shopee !"
229,Giao hàng thiếu có dấu hiệu mập mờ trong hình ảnh đăng áo liền quần mà giao lại thiếu quần,1," Cảm ơn chị đã mua hàng của shop, sản phẩm chị đặt mua là áo cộc tay, shop đã giao đúng. Chắc có thể lúc đặt mua chị đã nhần lẫn sang sản phẩm bộ bé trai. Chúc chị có trải nghiệm mua sắm tuyệt vời trên shopee. "
230,Thất vọng cả về shop cả bên giao hàng viettel post haizzzzzz,1,Chào chị Shop rất tiếc vấn đề chị gặp. Xin chị nhắn tin cho shop để shop hỗ trợ chị. Chúc chị có trải nghiệm mua sắm tuyệt vời trên shopee.
231,,1,"Chào chị, Shop không rõ chị đang gặp vấn đề gì về sản phẩm. Shop xin liên hệ qua tin nhắn để hỗ trợ riêng cho chị. Rất mong chị tiếp tục ủng hộ cho hàng Việt Nam. Chúc chị và gia đình mạnh khỏe và hạnh phúc."
232,Đặt 4 bộ gửi 2 bộ. Mk đã nt shop và đk shop ck trả lại tiền. 1 bộ nhầm size. Lần đầu mua mà k hài lòng như vậy. Bộ minkymom muốn mua lại k còn,4,Cảm ơn bạn đã mua hàng tại shop. Chúc bạn một ngày mới vui vẻ và tràn đầy năng lượng ❤️❤️❤️
233,,4,
234,,4,
235,,4,
236,"Hàng ok, phù hợp với giá tiền tuy nhiên mua 4 bộ mà có 1 bộ bị ướt mốc hết cả. 
Đã phản hồi lại shop. Shop nên kiểm hàng kỹ càng trước khi giao cho khách.",3,
237,"Mình mua lần t2 rồi chất đẹp mát, shop giao hàng nhanh. Nhưng lần này quần bị rách 1 chỗ nên bị trừ sao",3,
238,Kỵ nhất nhầm size áo size 120 quần size 110,3,
239,,3,
240,"Vải khá mỏng, đường may thô sơ. Giá vậy thì hàng vậy cũng đúng. Nếu cho chọn lại thì sẽ k mua ạ 😂😂😂",4,
241,Vải hơi mỏng giặt bị giản 58k đắt so với chất vải,4,
242,"Vải nóng ,màu sắc ko tươi sáng như ảnh, form xấu, giao hàng quá lâu. Ảnh nhận xu",3,
243,"vải cứng, xấu, mẫu cánh cụt còn bị bạc màu",3,
244,Kdnhdnhjnjnd,3,
245,"Chất nóng, k thấm hút mồ hôi. Các mẹ nên cân nhắc",3,
246,,3,
247,,3,
248,"Mua 9sp giao 8sp. Nt thì ngày qua ngày mới rep. Yêu cầu hoàn trả thì ns tặng phiếu giảm giá để mua lại sp. Ok mình cũng làm theo.Tới luk đưa hàng cho bên ship thì huỷ đơn hàng, k báo cho người mua?Trk h chưa mua đồ của shop nào Mall mà bôi bác tới vậy. Lần đầu cũng như lần cuối...",1,
249,"Đặt 5 bộ, shop giao 4 bộ, liên hệ chẳng thấy repl",1,
250,,1,
